event_name,fighter_red,fighter_blue,result,winner,kd_red,kd_blue,str_red,str_blue,td_red,td_blue,sub_red,sub_blue,weight_class,method,round,time,fight_link
UFC 44: Undisputed,Randy Couture,Tito Ortiz,win,Randy Couture,0,0,88,16,8,2,0,0,Light Heavyweight,U-DEC,5,5:00,http://ufcstats.com/fight-details/6cd107e2f5886b25
UFC 44: Undisputed,Andrei Arlovski,Vladimir Matyushenko,win,Andrei Arlovski,2,0,9,5,0,0,0,0,Heavyweight,KO/TKO Punches,1,1:59,http://ufcstats.com/fight-details/fdb4ea9783c4452a
UFC 44: Undisputed,Tim Sylvia,Gan McGee,win,Tim Sylvia,1,0,10,7,0,0,0,0,Heavyweight,KO/TKO Punch,1,1:54,http://ufcstats.com/fight-details/6e7eb1720bec2bca
UFC 44: Undisputed,Jorge Rivera,David Loiseau,win,Jorge Rivera,1,0,80,35,0,0,0,0,Middleweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/ac6fd4c78f0e3198
UFC 44: Undisputed,Rich Franklin,Edwin DeWees,win,Rich Franklin,1,0,37,4,0,1,0,1,Light Heavyweight,KO/TKO Knees,1,3:35,http://ufcstats.com/fight-details/180128adae7897db
UFC 44: Undisputed,Karo Parisyan,Dave Strasser,win,Karo Parisyan,0,0,13,2,3,0,1,0,Welterweight,SUB Kimura,1,3:52,http://ufcstats.com/fight-details/e5b2782426c8109c
UFC 44: Undisputed,Josh Thomson,Gerald Strebendt,win,Josh Thomson,1,0,11,0,1,0,0,3,Lightweight,KO/TKO Punches,1,2:45,http://ufcstats.com/fight-details/3cdcaa0a59dfb8ea
UFC 44: Undisputed,Nick Diaz,Jeremy Jackson,win,Nick Diaz,0,0,17,9,6,0,2,0,Welterweight,SUB Armbar,3,2:04,http://ufcstats.com/fight-details/5ac9cf4ffc15ccca
UFC 44: Undisputed,Hermes Franca,Caol Uno,win,Hermes Franca,1,0,13,32,2,1,1,0,Lightweight,KO/TKO Punch,2,2:46,http://ufcstats.com/fight-details/10976fbb37d41c43
UFC 43: Meltdown,Randy Couture,Chuck Liddell,win,Randy Couture,0,0,46,22,4,0,1,0,Light Heavyweight,KO/TKO Punches,3,2:39,http://ufcstats.com/fight-details/c83cba9573cca196
UFC 43: Meltdown,Kimo Leopoldo,David Abbott,win,Kimo Leopoldo,0,0,1,0,1,0,1,0,Heavyweight,SUB Arm Triangle,1,1:59,http://ufcstats.com/fight-details/ffe629a5232a878b
UFC 43: Meltdown,Vitor Belfort,Marvin Eastman,win,Vitor Belfort,1,0,9,1,0,0,0,0,Light Heavyweight,KO/TKO Knees,1,1:07,http://ufcstats.com/fight-details/400aa8a24e1d8997
UFC 43: Meltdown,Vernon White,Ian Freeman,draw,,0,0,45,18,1,2,0,1,Heavyweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/ed503d1c8963d894
UFC 43: Meltdown,Frank Mir,Wes Sims,win,Frank Mir,0,0,4,1,1,0,4,0,Heavyweight,DQ,1,2:55,http://ufcstats.com/fight-details/b5854feb57f40bb4
UFC 43: Meltdown,Yves Edwards,Eddie Ruiz,win,Yves Edwards,1,0,21,3,0,2,3,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/be0507682d0ce713
UFC 43: Meltdown,Falaniko Vitale,Matt Lindland,win,Falaniko Vitale,0,0,2,2,0,0,0,0,Middleweight,KO/TKO Slam,1,1:56,http://ufcstats.com/fight-details/4f5ce22f8384d151
UFC 43: Meltdown,Pedro Rizzo,Tra Telligman,win,Pedro Rizzo,0,1,40,34,1,0,0,0,Heavyweight,KO/TKO,2,4:24,http://ufcstats.com/fight-details/9fb822537c12d726
UFC 42: Sudden Impact,Matt Hughes,Sean Sherk,win,Matt Hughes,0,0,44,19,5,3,1,1,Welterweight,U-DEC,5,5:00,http://ufcstats.com/fight-details/00a5e033391bf8df
UFC 42: Sudden Impact,Pete Spratt,Robbie Lawler,win,Pete Spratt,0,0,19,15,1,2,0,0,Welterweight,SUB Injury,2,2:28,http://ufcstats.com/fight-details/808245ba66df5f1c
UFC 42: Sudden Impact,Dave Strasser,Romie Aram,win,Dave Strasser,0,1,60,24,1,2,0,0,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/9f5f9173666ce1b7
UFC 42: Sudden Impact,Wesley Correira,Sean Alvarez,win,Wesley Correira,0,0,22,6,0,0,0,0,Heavyweight,KO/TKO Punches,2,1:46,http://ufcstats.com/fight-details/4e75ed154de637e2
UFC 42: Sudden Impact,Rich Franklin,Evan Tanner,win,Rich Franklin,1,0,16,6,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,2:40,http://ufcstats.com/fight-details/af59e32a5b3f6065
UFC 42: Sudden Impact,Duane Ludwig,Genki Sudo,win,Duane Ludwig,0,0,38,24,0,3,0,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/5a9657d4faeea2c5
UFC 42: Sudden Impact,Hermes Franca,Richard Crunkilton,win,Hermes Franca,1,0,27,29,2,4,9,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/363efd241750c23d
UFC 42: Sudden Impact,David Loiseau,Mark Weir,win,David Loiseau,0,0,16,2,1,0,0,0,Middleweight,KO/TKO Punches,1,3:55,http://ufcstats.com/fight-details/863319fd2e711ffc
UFC 41: Onslaught,Tim Sylvia,Ricco Rodriguez,win,Tim Sylvia,1,0,12,7,0,0,0,1,Heavyweight,KO/TKO Punch,1,3:09,http://ufcstats.com/fight-details/334cd8572d9842cb
UFC 41: Onslaught,Frank Mir,David Abbott,win,Frank Mir,0,0,0,1,0,0,2,0,Heavyweight,SUB Toe Hold,1,0:46,http://ufcstats.com/fight-details/a85a0831580696ff
UFC 41: Onslaught,BJ Penn,Caol Uno,draw,,0,0,67,64,5,6,0,1,Lightweight,S-DEC,5,5:00,http://ufcstats.com/fight-details/63ff2ed92c800ef8
UFC 41: Onslaught,Matt Lindland,Phil Baroni,win,Matt Lindland,0,0,40,44,4,1,2,0,Middleweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/795c682c30d66c19
UFC 41: Onslaught,Vladimir Matyushenko,Pedro Rizzo,win,Vladimir Matyushenko,0,0,24,12,5,0,0,0,Heavyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/558ef0822c8fa5b9
UFC 41: Onslaught,Din Thomas,Matt Serra,win,Din Thomas,0,0,29,26,0,1,0,0,Lightweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/6a0c5b9079a4128e
UFC 41: Onslaught,Gan McGee,Alexandre Dantas,win,Gan McGee,0,0,9,1,0,0,0,1,Heavyweight,KO/TKO Punches,1,4:49,http://ufcstats.com/fight-details/62ed2b178310306e
UFC 41: Onslaught,Yves Edwards,Rich Clementi,win,Yves Edwards,1,0,51,31,0,2,1,0,Lightweight,SUB Rear Naked Choke,3,4:07,http://ufcstats.com/fight-details/0dade757305afebd
UFC 40: Vendetta,Tito Ortiz,Ken Shamrock,win,Tito Ortiz,0,0,74,12,3,0,1,0,Light Heavyweight,KO/TKO,3,5:00,http://ufcstats.com/fight-details/9e6f956caa7b549b
UFC 40: Vendetta,Chuck Liddell,Renato Sobral,win,Chuck Liddell,1,0,13,10,0,0,0,0,Light Heavyweight,KO/TKO Kick,1,2:55,http://ufcstats.com/fight-details/9a0865000a3d642e
UFC 40: Vendetta,Matt Hughes,Gil Castillo,win,Matt Hughes,0,0,22,1,1,0,0,0,Welterweight,KO/TKO,1,5:00,http://ufcstats.com/fight-details/b0bb09e4ca8343af
UFC 40: Vendetta,Carlos Newton,Pete Spratt,win,Carlos Newton,0,0,0,1,1,0,1,0,Welterweight,SUB Kimura,1,1:45,http://ufcstats.com/fight-details/497a87188392e057
UFC 40: Vendetta,Robbie Lawler,Tiki Ghosn,win,Robbie Lawler,1,0,5,7,0,0,0,0,Welterweight,KO/TKO Punch,1,1:29,http://ufcstats.com/fight-details/68b141785f76575b
UFC 40: Vendetta,Andrei Arlovski,Ian Freeman,win,Andrei Arlovski,1,0,14,1,0,0,0,0,Heavyweight,KO/TKO Punches,1,1:18,http://ufcstats.com/fight-details/9d9c2c8802d21887
UFC 40: Vendetta,Vladimir Matyushenko,Travis Wiuff,win,Vladimir Matyushenko,0,0,24,0,2,0,0,1,Heavyweight,KO/TKO Punches,1,4:10,http://ufcstats.com/fight-details/754882d95491d287
UFC 40: Vendetta,Phillip Miller,Mark Weir,win,Phillip Miller,0,1,10,19,2,0,1,3,Middleweight,SUB Rear Naked Choke,2,4:50,http://ufcstats.com/fight-details/e66eebeff23ceb1e
UFC 39: The Warriors Return,Ricco Rodriguez,Randy Couture,win,Ricco Rodriguez,0,0,39,39,4,5,1,0,Heavyweight,KO/TKO Elbows,5,3:04,http://ufcstats.com/fight-details/e06ff3d3f1c0ab69
UFC 39: The Warriors Return,Tim Sylvia,Wesley Correira,win,Tim Sylvia,0,0,138,26,0,0,0,0,Heavyweight,KO/TKO,2,1:43,http://ufcstats.com/fight-details/ffe4379d6bd1e82b
UFC 39: The Warriors Return,BJ Penn,Matt Serra,win,BJ Penn,0,0,32,8,1,1,0,1,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/b0ed7f6450ad33c5
UFC 39: The Warriors Return,Caol Uno,Din Thomas,win,Caol Uno,0,0,35,11,0,3,0,4,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/826b03504b9bad4e
UFC 39: The Warriors Return,Gan McGee,Pedro Rizzo,win,Gan McGee,0,0,17,14,0,0,0,0,Heavyweight,KO/TKO,1,5:00,http://ufcstats.com/fight-details/56ba0c15cf501669
UFC 39: The Warriors Return,Phil Baroni,Dave Menne,win,Phil Baroni,1,0,8,1,0,0,0,0,Middleweight,KO/TKO Punches,1,0:18,http://ufcstats.com/fight-details/20a6710c50698166
UFC 39: The Warriors Return,Matt Lindland,Ivan Salaverry,win,Matt Lindland,0,0,16,32,6,0,0,0,Middleweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/e7183e758f6b8bda
UFC 39: The Warriors Return,Sean Sherk,Benji Radach,win,Sean Sherk,0,0,6,7,1,0,0,0,Welterweight,KO/TKO,1,4:16,http://ufcstats.com/fight-details/9e62f31318d21a32
UFC 38: Brawl at the Hall,Matt Hughes,Carlos Newton,win,Matt Hughes,0,0,58,3,4,0,1,1,Welterweight,KO/TKO Punches,4,3:37,http://ufcstats.com/fight-details/0f6dd5d9a96ceb9d
UFC 38: Brawl at the Hall,Ian Freeman,Frank Mir,win,Ian Freeman,0,0,34,6,0,1,0,3,Heavyweight,KO/TKO,1,4:35,http://ufcstats.com/fight-details/2a2f50039ac636d0
UFC 38: Brawl at the Hall,Mark Weir,Eugene Jackson,win,Mark Weir,1,0,4,0,0,0,0,0,Middleweight,KO/TKO Punch,1,0:10,http://ufcstats.com/fight-details/38d8b19a1ef5942a
UFC 38: Brawl at the Hall,Genki Sudo,Leigh Remedios,win,Genki Sudo,0,0,9,5,2,0,3,0,Lightweight,SUB Rear Naked Choke,2,1:38,http://ufcstats.com/fight-details/fb93d1cafcc6b455
UFC 38: Brawl at the Hall,Phillip Miller,James Zikic,win,Phillip Miller,0,0,30,29,4,0,0,1,Light Heavyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/90b36806779330b9
UFC 38: Brawl at the Hall,Renato Sobral,Elvis Sinosic,win,Renato Sobral,0,0,42,7,4,0,0,0,Light Heavyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/1531cb3152157ada
UFC 38: Brawl at the Hall,Evan Tanner,Chris Haseman,win,Evan Tanner,0,0,70,14,3,0,0,2,Light Heavyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/b5c4fbd6e1d94594
UFC 37.5: As Real As It Gets,Chuck Liddell,Vitor Belfort,win,Chuck Liddell,1,0,43,20,0,3,0,0,Light Heavyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/2d1c4027b8e50a0d
UFC 37.5: As Real As It Gets,Benji Radach,Nick Serra,win,Benji Radach,1,0,26,0,0,1,0,2,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/255da7afa89eb0e5
UFC 37.5: As Real As It Gets,Pete Spratt,Zach Light,win,Pete Spratt,0,0,3,2,0,1,1,0,Welterweight,SUB Armbar,1,2:25,http://ufcstats.com/fight-details/3c27780140809908
UFC 37.5: As Real As It Gets,Robbie Lawler,Steve Berger,win,Robbie Lawler,1,0,28,11,1,1,0,0,Welterweight,KO/TKO Punch,2,0:27,http://ufcstats.com/fight-details/37ae54e5a84fd646
UFC 37.5: As Real As It Gets,Tony Fryklund,Rodrigo Ruas,win,Tony Fryklund,1,0,60,11,0,0,1,0,Middleweight,KO/TKO Punches,2,3:34,http://ufcstats.com/fight-details/0e30b22cd0987640
UFC 37.5: As Real As It Gets,Yves Edwards,Joao Pierini,win,Yves Edwards,0,0,6,1,0,0,0,0,Lightweight,KO/TKO,1,1:19,http://ufcstats.com/fight-details/5637c7b3e4131941
UFC 37: High Impact,Murilo Bustamante,Matt Lindland,win,Murilo Bustamante,1,0,17,35,2,0,2,1,Middleweight,SUB Guillotine Choke,3,1:33,http://ufcstats.com/fight-details/188537d906b30a7c
UFC 37: High Impact,Ricco Rodriguez,Tsuyoshi Kohsaka,win,Ricco Rodriguez,0,0,19,6,3,1,1,0,Heavyweight,KO/TKO Punches,2,3:25,http://ufcstats.com/fight-details/18273af728dda0c8
UFC 37: High Impact,BJ Penn,Paul Creighton,win,BJ Penn,0,0,39,6,0,3,0,0,Lightweight,KO/TKO Punches,2,3:23,http://ufcstats.com/fight-details/92de601366ced6dc
UFC 37: High Impact,Phil Baroni,Amar Suloev,win,Phil Baroni,0,0,11,9,0,1,0,1,Middleweight,KO/TKO Punches,1,2:59,http://ufcstats.com/fight-details/56812137775844c8
UFC 37: High Impact,Caol Uno,Yves Edwards,win,Caol Uno,0,0,19,13,3,1,1,1,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/1228c4297882e8ba
UFC 37: High Impact,Ivan Salaverry,Andrei Semenov,win,Ivan Salaverry,0,0,43,5,2,1,8,1,Middleweight,KO/TKO Punches,3,2:27,http://ufcstats.com/fight-details/b82abffcf66db401
UFC 37: High Impact,Benji Radach,Steve Berger,nc,,1,0,10,0,0,0,0,0,Welterweight,Overturned,1,0:27,http://ufcstats.com/fight-details/fe60fd0ee67902dc
UFC 37: High Impact,Robbie Lawler,Aaron Riley,win,Robbie Lawler,1,0,64,55,6,0,0,1,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/5550e3d9ff8b965c
UFC 36: Worlds Collide,Josh Barnett,Randy Couture,win,Josh Barnett,0,0,44,18,0,1,1,0,Heavyweight,KO/TKO Punches,2,4:35,http://ufcstats.com/fight-details/38dbb6f2e1456acd
UFC 36: Worlds Collide,Pedro Rizzo,Andrei Arlovski,win,Pedro Rizzo,1,0,27,38,0,0,0,0,Heavyweight,KO/TKO Punch,3,1:45,http://ufcstats.com/fight-details/efc865fce64b5848
UFC 36: Worlds Collide,Matt Hughes,Hayato Sakurai,win,Matt Hughes,0,1,36,5,9,0,0,0,Welterweight,KO/TKO Punches,4,3:01,http://ufcstats.com/fight-details/e7833d5728f3ebef
UFC 36: Worlds Collide,Matt Lindland,Pat Miletich,win,Matt Lindland,0,0,20,1,1,0,0,0,Middleweight,KO/TKO Punches,1,3:09,http://ufcstats.com/fight-details/3c2ac653409cf5f2
UFC 36: Worlds Collide,Evan Tanner,Elvis Sinosic,win,Evan Tanner,0,0,7,4,0,0,0,0,Light Heavyweight,KO/TKO,1,2:06,http://ufcstats.com/fight-details/1c0f5152b0bbef05
UFC 36: Worlds Collide,Frank Mir,Pete Williams,win,Frank Mir,0,0,4,0,0,1,1,0,Heavyweight,SUB Other - Lock,1,0:46,http://ufcstats.com/fight-details/7468f870b08aaccc
UFC 36: Worlds Collide,Matt Serra,Kelly Dullanty,win,Matt Serra,0,0,2,0,1,0,3,0,Lightweight,SUB Triangle Choke,1,2:58,http://ufcstats.com/fight-details/ef83377d584ec055
UFC 36: Worlds Collide,Sean Sherk,Jutaro Nakao,win,Sean Sherk,0,0,21,4,7,0,0,0,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/87f39e0d82349c3b
UFC 35: Throwdown,Jens Pulver,BJ Penn,win,Jens Pulver,0,0,38,49,1,7,0,2,Lightweight,M-DEC,5,5:00,http://ufcstats.com/fight-details/e1bc211f43378ee7
UFC 35: Throwdown,Ricco Rodriguez,Jeff Monson,win,Ricco Rodriguez,0,0,42,7,3,2,1,0,Heavyweight,KO/TKO Punches,3,3:00,http://ufcstats.com/fight-details/0ff019f37961b954
UFC 35: Throwdown,Murilo Bustamante,Dave Menne,win,Murilo Bustamante,1,0,9,14,2,0,0,0,Middleweight,KO/TKO Punch,2,0:44,http://ufcstats.com/fight-details/cfa9bc77c803956e
UFC 35: Throwdown,Chuck Liddell,Amar Suloev,win,Chuck Liddell,0,0,46,26,0,0,0,0,Light Heavyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/0fe4e788b16c03cd
UFC 35: Throwdown,Andrei Semenov,Ricardo Almeida,win,Andrei Semenov,1,0,5,12,0,1,0,5,Middleweight,KO/TKO Punch,2,2:01,http://ufcstats.com/fight-details/17ba2950b7f6d64a
UFC 35: Throwdown,Kevin Randleman,Renato Sobral,win,Kevin Randleman,0,0,18,2,1,0,0,5,Light Heavyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/f67fa758cc79cd65
UFC 35: Throwdown,Gil Castillo,Chris Brennan,win,Gil Castillo,0,0,17,8,3,0,0,1,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/8762b96aaefb03af
UFC 35: Throwdown,Eugene Jackson,Keith Rockel,win,Eugene Jackson,0,0,1,6,0,2,1,2,Middleweight,SUB Guillotine Choke,2,1:14,http://ufcstats.com/fight-details/1f299942446461e9
UFC 34: High Voltage,Randy Couture,Pedro Rizzo,win,Randy Couture,0,0,41,13,3,1,0,0,Heavyweight,KO/TKO Punches,3,3:22,http://ufcstats.com/fight-details/bce4808806f88c99
UFC 34: High Voltage,Ricco Rodriguez,Pete Williams,win,Ricco Rodriguez,0,0,26,4,5,0,1,1,Heavyweight,KO/TKO Punches,2,4:02,http://ufcstats.com/fight-details/7c76b3c48a5583df
UFC 34: High Voltage,Matt Hughes,Carlos Newton,win,Matt Hughes,0,0,8,2,4,0,1,1,Welterweight,KO/TKO Slam,2,1:27,http://ufcstats.com/fight-details/57f4aac17f067c11
UFC 34: High Voltage,BJ Penn,Caol Uno,win,BJ Penn,1,0,5,0,1,0,0,0,Lightweight,KO/TKO Punches,1,0:11,http://ufcstats.com/fight-details/f20bd0b549e1a97d
UFC 34: High Voltage,Josh Barnett,Bobby Hoffman,win,Josh Barnett,0,0,17,6,2,1,1,1,Heavyweight,KO/TKO Punches,2,4:25,http://ufcstats.com/fight-details/c3b2a72cc291db4e
UFC 34: High Voltage,Evan Tanner,Homer Moore,win,Evan Tanner,0,0,4,4,0,2,4,0,Light Heavyweight,SUB Armbar,2,0:55,http://ufcstats.com/fight-details/7ea81958dfb80d70
UFC 34: High Voltage,Matt Lindland,Phil Baroni,win,Matt Lindland,0,1,71,32,4,0,0,2,Middleweight,M-DEC,3,5:00,http://ufcstats.com/fight-details/e4628e64a2ef7100
UFC 34: High Voltage,Frank Mir,Roberto Traven,win,Frank Mir,0,0,3,1,0,0,1,0,Heavyweight,SUB Armbar,1,1:05,http://ufcstats.com/fight-details/586635087cdfbbcc
UFC 33: Victory in Vegas,Tito Ortiz,Vladimir Matyushenko,win,Tito Ortiz,0,0,64,19,5,1,0,0,Light Heavyweight,U-DEC,5,5:00,http://ufcstats.com/fight-details/ea64af61ed03453f
UFC 33: Victory in Vegas,Jens Pulver,Dennis Hallman,win,Jens Pulver,0,0,27,15,0,2,1,3,Lightweight,U-DEC,5,5:00,http://ufcstats.com/fight-details/970c2beda72908c6
UFC 33: Victory in Vegas,Chuck Liddell,Murilo Bustamante,win,Chuck Liddell,1,0,27,15,0,2,0,0,Light Heavyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/a6a4be467d12ea5c
UFC 33: Victory in Vegas,Matt Serra,Yves Edwards,win,Matt Serra,0,0,9,9,3,0,3,0,Welterweight,M-DEC,3,5:00,http://ufcstats.com/fight-details/3b63f4fb24694d74
UFC 33: Victory in Vegas,Dave Menne,Gil Castillo,win,Dave Menne,0,0,70,9,1,7,4,0,Middleweight,U-DEC,5,5:00,http://ufcstats.com/fight-details/37cb7ce0f0b70640
UFC 33: Victory in Vegas,Jutaro Nakao,Tony DeSouza,win,Jutaro Nakao,1,0,8,1,0,0,0,0,Welterweight,KO/TKO Punch,2,0:15,http://ufcstats.com/fight-details/2e2b70a5294012bd
UFC 33: Victory in Vegas,Ricardo Almeida,Eugene Jackson,win,Ricardo Almeida,0,0,4,1,1,2,1,2,Middleweight,SUB Triangle Choke,1,4:06,http://ufcstats.com/fight-details/fb1fe28a5d97db51
UFC 33: Victory in Vegas,Din Thomas,Fabiano Iha,win,Din Thomas,0,0,42,19,1,2,0,2,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/9cd5a54a285653c2
UFC 32: Showdown in the Meadowlands,Tito Ortiz,Elvis Sinosic,win,Tito Ortiz,0,0,35,3,1,0,0,0,Light Heavyweight,KO/TKO Elbows,1,3:32,http://ufcstats.com/fight-details/40dbe22895f98978
UFC 32: Showdown in the Meadowlands,BJ Penn,Din Thomas,win,BJ Penn,1,0,6,1,0,1,0,0,Lightweight,KO/TKO Knee,1,2:42,http://ufcstats.com/fight-details/5e80048e6a5681b8
UFC 32: Showdown in the Meadowlands,Josh Barnett,Semmy Schilt,win,Josh Barnett,0,0,10,1,1,0,1,0,Heavyweight,SUB Armbar,1,4:21,http://ufcstats.com/fight-details/09da511e611b4eb1
UFC 32: Showdown in the Meadowlands,Pat Miletich,Shonie Carter,win,Pat Miletich,1,0,10,14,1,0,0,0,Welterweight,KO/TKO Kick,2,2:42,http://ufcstats.com/fight-details/b7419e18d9461277
UFC 32: Showdown in the Meadowlands,Caol Uno,Fabiano Iha,win,Caol Uno,0,0,8,6,2,0,0,1,Lightweight,KO/TKO Punches,1,1:48,http://ufcstats.com/fight-details/6314e63003745e80
UFC 32: Showdown in the Meadowlands,Vladimir Matyushenko,Yuki Kondo,win,Vladimir Matyushenko,0,0,17,1,3,0,0,0,Light Heavyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/6afdefcb6728467e
UFC 32: Showdown in the Meadowlands,Ricco Rodriguez,Andrei Arlovski,win,Ricco Rodriguez,0,0,30,11,2,0,1,0,Heavyweight,KO/TKO Punches,3,1:23,http://ufcstats.com/fight-details/c9d2abc25651a1a7
UFC 32: Showdown in the Meadowlands,Tony DeSouza,Paul Rodriguez,win,Tony DeSouza,0,0,1,2,0,0,2,0,Welterweight,SUB Guillotine Choke,1,1:05,http://ufcstats.com/fight-details/085d6ea4d12917a2
UFC 31: Locked and Loaded,Randy Couture,Pedro Rizzo,win,Randy Couture,0,1,69,42,3,0,0,0,Heavyweight,U-DEC,5,5:00,http://ufcstats.com/fight-details/6f62436ae042009b
UFC 31: Locked and Loaded,Carlos Newton,Pat Miletich,win,Carlos Newton,0,0,14,28,4,0,1,0,Welterweight,SUB Bulldog Choke,3,2:50,http://ufcstats.com/fight-details/34ab72077963ee74
UFC 31: Locked and Loaded,Chuck Liddell,Kevin Randleman,win,Chuck Liddell,1,0,3,0,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,1:18,http://ufcstats.com/fight-details/c0be83e56601e7ce
UFC 31: Locked and Loaded,Shonie Carter,Matt Serra,win,Shonie Carter,2,0,18,10,2,2,0,3,Welterweight,KO/TKO Spinning Back Fist,3,4:51,http://ufcstats.com/fight-details/0434a68809885ea1
UFC 31: Locked and Loaded,Semmy Schilt,Pete Williams,win,Semmy Schilt,2,0,15,6,0,1,0,0,Heavyweight,KO/TKO Punch,2,1:28,http://ufcstats.com/fight-details/7a018ddd9239e45f
UFC 31: Locked and Loaded,Matt Lindland,Ricardo Almeida,win,Matt Lindland,0,0,22,9,5,0,0,0,Light Heavyweight,DQ,3,4:21,http://ufcstats.com/fight-details/ef99fb08c6b06963
UFC 31: Locked and Loaded,BJ Penn,Joey Gilbert,win,BJ Penn,0,0,22,3,2,0,0,0,Lightweight,KO/TKO Punches,1,4:57,http://ufcstats.com/fight-details/97a4b37cee48ea0b
UFC 31: Locked and Loaded,Tony DeSouza,Steve Berger,win,Tony DeSouza,0,0,28,2,5,0,0,3,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/49693a06fc1d8906
UFC 30: Battle on the Boardwalk,Tito Ortiz,Evan Tanner,win,Tito Ortiz,0,0,7,0,1,0,0,0,Middleweight,KO/TKO Slam,1,0:32,http://ufcstats.com/fight-details/f8820294bbe01486
UFC 30: Battle on the Boardwalk,Jens Pulver,Caol Uno,win,Jens Pulver,0,0,50,50,0,3,0,0,Lightweight,U-DEC,5,5:00,http://ufcstats.com/fight-details/a38ec65ac140fcf8
UFC 30: Battle on the Boardwalk,Fabiano Iha,Phil Johns,win,Fabiano Iha,0,0,3,2,1,0,1,0,Welterweight,SUB Armbar,1,1:40,http://ufcstats.com/fight-details/74d0da1f9df17b9e
UFC 30: Battle on the Boardwalk,Elvis Sinosic,Jeremy Horn,win,Elvis Sinosic,0,0,2,4,0,0,2,0,Middleweight,SUB Triangle Choke,1,2:52,http://ufcstats.com/fight-details/4a1f37200bc69376
UFC 30: Battle on the Boardwalk,Pedro Rizzo,Josh Barnett,win,Pedro Rizzo,1,0,31,39,0,0,0,0,Heavyweight,KO/TKO Punch,2,4:21,http://ufcstats.com/fight-details/75a401066ad784f6
UFC 30: Battle on the Boardwalk,Bobby Hoffman,Mark Robinson,nc,,1,0,20,0,0,0,0,0,Heavyweight,Overturned,1,3:27,http://ufcstats.com/fight-details/651da45cc83ce011
UFC 30: Battle on the Boardwalk,Phil Baroni,Curtis Stout,win,Phil Baroni,0,0,39,2,2,0,0,0,Middleweight,U-DEC,2,5:00,http://ufcstats.com/fight-details/a949b05c64e43131
UFC 30: Battle on the Boardwalk,Sean Sherk,Tiki Ghosn,win,Sean Sherk,0,0,12,1,4,0,0,0,Welterweight,SUB Injury,2,4:47,http://ufcstats.com/fight-details/bfb468c3427faa50
UFC 29: Defense of the Belts,Tito Ortiz,Yuki Kondo,win,Tito Ortiz,0,1,16,2,2,0,2,0,Middleweight,SUB Neck Crank,1,1:52,http://ufcstats.com/fight-details/2783ccf179321171
UFC 29: Defense of the Belts,Pat Miletich,Kenichi Yamamoto,win,Pat Miletich,0,0,16,3,3,0,2,0,Welterweight,SUB Guillotine Choke,2,1:58,http://ufcstats.com/fight-details/53a736ebc356cc4a
UFC 29: Defense of the Belts,Matt Lindland,Yoji Anjo,win,Matt Lindland,0,0,17,0,0,0,0,0,Middleweight,KO/TKO Punches,1,2:58,http://ufcstats.com/fight-details/c39728802a8409ee
UFC 29: Defense of the Belts,Fabiano Iha,Daiju Takase,win,Fabiano Iha,0,0,8,0,1,0,0,0,Welterweight,KO/TKO Punches,1,2:24,http://ufcstats.com/fight-details/5a4f6ff454b1eeb8
UFC 29: Defense of the Belts,Evan Tanner,Lance Gibson,win,Evan Tanner,0,0,32,6,1,0,0,0,Middleweight,KO/TKO Punches,1,4:58,http://ufcstats.com/fight-details/019eca4a900ed793
UFC 29: Defense of the Belts,Dennis Hallman,Matt Hughes,win,Dennis Hallman,0,0,0,1,0,1,1,0,Welterweight,SUB Armbar,1,0:20,http://ufcstats.com/fight-details/3c49bf20e4442a81
